cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
1.2,80,80,60,homing,,,,homing,,,,,,191.0514679,59.90437317,75.41274261,-2.591135025,17.00886536,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,,,,,199.687439,-14.63304138,75.41274261,-21.79112816,-2.1911273,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,,,,,183.7677917,-79.48960114,75.41274261,-43.39111328,-23.79111481,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,,,,,146.4548187,-136.5290375,75.41274261,-62.9911499,-43.39115143,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,58:38.2,16.595,0.161,233.1,92.1697464,-177.7468262,75.41274261,-82.59122467,-62.9912262,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,58:38.9,16.595,0.161,233.1,27.20348358,-198.3662567,75.41274261,-102.1912994,-82.59130096,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,58:39.7,16.595,0.161,235,-49.08697128,-194.1125183,75.41274261,-124.1913834,-104.5913849,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,58:41.1,16.557,0.16,235,-110.1939011,-167.1720734,75.41274261,-143.391449,-123.7914581,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,58:41.9,16.652,0.16,235,-144.7335205,-138.352478,75.41274261,-156.291275,-136.2712708,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,58:42.7,16.652,0.16,235,-142.3454895,-140.8082275,75.41274261,-155.3110657,-135.2910614,2.581652164,23.85499573,-20
1.2,80,80,60,homing,,,,homing,,58:44.3,16.576,0.16,235,-101.5297546,-177.6191406,71.701828,-138.405014,-119.152916,5.184269905,25.33333206,-18.5981884
1.2,80,80,60,homing,,,,homing,,58:45.0,16.576,0.162,235,-3.596612453,-216.2156982,60.14216614,-105.8246384,-90.3529892,12.29730892,29.37366867,-14.76699257
1.2,80,80,60,homing,,,,homing,,58:45.8,16.994,0.162,231.2,113.3639679,-204.1194916,36.9074173,-69.42356873,-60.35306549,24.2349205,36.15445709,-8.337203979
1.2,80,80,60,homing,,,,homing,,58:47.3,17.184,0.165,231.2,207.0861206,-130.1726532,14.96334839,-35.41786957,-31.55313683,33.80578995,41.59088135,-3.182181597
1.2,80,80,60,homing,,,,homing,,58:48.1,17.032,0.165,231.2,249.1435089,-14.52964973,1.382667542,-3.631854057,-3.060559273,39.21289444,44.66222,-0.269828409
1.2,80,80,60,homing,,,,homing,,58:49.0,16.595,0.165,231.2,246.4250336,0.000177091,1.932449341,4.12E-05,4.12E-05,38.05204773,45.23683167,0
1.2,80,80,60,homing,,,,homing,,58:49.8,16.595,0.164,231.2,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
