cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
1.2,100,100,60,homing,,,,homing,,,,,,183.4612122,63.0129509,92.55282593,-1.044073105,18.55592728,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,,,,,193.9792938,-0.826302767,92.55282593,-20.24406433,-0.644064069,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,,,,,182.9177246,-64.57363892,92.55282593,-39.44405365,-19.84405518,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,,,,,146.3014069,-127.3756256,92.55282593,-61.04407883,-41.44408035,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,,,,,96.27378082,-168.4042816,92.55282593,-80.24415588,-60.64415359,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,31:08.3,16.614,0.163,235,35.53589249,-190.6983185,92.55282593,-99.4442215,-79.84422302,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,31:09.1,16.69,0.163,235,-30.49347305,-191.5692902,92.55282593,-119.0442963,-99.44429779,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,31:09.9,16.69,0.163,235,-100.0363922,-166.1967621,92.55282593,-141.0443726,-121.4443817,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,31:11.5,16.519,0.162,235,-140.6254883,-133.6155701,92.55282593,-156.4642334,-136.4442291,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,31:12.3,16.519,0.162,231.2,-138.3666077,-135.9533844,92.55282593,-155.5040283,-135.484024,-2.76158762,16.71969414,-20
1.2,100,100,60,homing,,,,homing,,31:13.2,16.481,0.162,231.2,-117.4433289,-158.0400085,90.11071777,-145.8737183,-126.1609116,-1.097898245,17.82530022,-19.21663475
1.2,100,100,60,homing,,,,homing,,31:14.0,16.614,0.163,231.2,-16.74913025,-210.3312073,76.35836029,-110.0303955,-93.95298004,7.052159309,23.24142456,-15.37909603
1.2,100,100,60,homing,,,,homing,,31:15.5,16.918,0.168,231.2,96.78054047,-209.0023346,50.01596069,-74.58623505,-64.55305481,19.97873688,31.83179092,-9.292484283
1.2,100,100,60,homing,,,,homing,,31:16.3,17.108,0.168,231.2,196.2516785,-144.4415436,21.65119934,-40.22533035,-35.75312805,31.68121719,39.60868073,-3.782251358
1.2,100,100,60,homing,,,,homing,,31:17.1,17.108,0.168,231.2,247.4609833,-29.36863899,3.421325684,-7.36466074,-6.371139526,38.52139664,44.15432358,-0.561483145
1.2,100,100,60,homing,,,,homing,,31:17.9,17.013,0.167,231.2,250.34198,-0.104160145,-0.019737244,-0.023839137,-0.011741125,39.76762009,44.90752411,0
1.2,100,100,60,homing,,,,homing,,31:19.3,16.728,0.167,231.2,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,100,100,60,homing,,,,homing,,31:20.1,16.5,0.164,231.2,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,100,100,60,homing,,,,homing,,31:20.9,16.367,0.164,231.2,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,100,100,60,homing,,,,homing,,31:21.7,16.367,0.164,231.2,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,100,100,60,homing,,,,homing,,31:23.5,16.709,0.165,231.2,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,100,100,60,homing,,,,homing,,31:24.2,16.709,0.164,231.2,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,100,100,60,homing,,,,homing,,31:25.0,16.633,0.164,231.2,257.5704041,30.8285141,19.48280334,4.10E-05,7.261687279,37.25507355,36.12999725,-7.261646271
1.2,100,100,60,go_to_pick_up_from_homing,nothing,,,go_to_pick_up_from_homing,,31:25.8,16.975,0.164,231.2,274.9972534,102.9885635,64.99276733,4.20E-05,20.53320694,42.43653107,13.62708092,-20.53316498
1.2,100,100,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,31:27.4,17.184,0.172,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
