meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/belt_speed
54:59.0,16.481,0.161,235,80
54:59.7,16.538,0.161,235,80
55:00.4,16.538,0.158,235,80
55:01.8,16.614,0.158,235,80
55:02.5,16.576,0.162,235,80
55:04.0,16.576,0.162,235,80
55:04.7,16.462,0.159,235,80
55:06.1,16.614,0.159,235,80
55:06.8,16.614,0.162,235,80
55:07.5,16.747,0.162,235,80
55:08.8,16.633,0.16,235,80
55:09.5,16.424,0.16,235,80
55:10.9,16.367,0.158,235,80
55:11.6,16.367,0.158,235,80
55:13.0,16.633,0.158,235,80
55:13.7,16.633,0.162,235,80
55:14.4,16.538,0.162,235,80
55:15.8,16.158,0.157,235,80
55:16.5,16.386,0.157,235,80
55:17.9,16.728,0.162,235,80
55:18.6,16.728,0.162,235,80
55:20.1,16.595,0.159,235,80
55:20.8,16.291,0.159,235,80
55:21.5,16.519,0.159,235,80
55:22.9,16.576,0.16,235,80
55:23.6,16.576,0.16,235,80
55:25.0,16.652,0.16,235,80
55:25.7,16.69,0.16,235,80
55:27.0,16.557,0.16,235,80
55:27.7,16.481,0.16,235,80
55:28.4,16.481,0.16,235,80
55:29.8,16.709,0.161,235,80
55:30.5,16.823,0.161,235,80
55:31.9,16.69,0.16,235,80
55:32.6,16.386,0.16,235,80
55:33.9,16.557,0.161,235,80
55:34.6,16.557,0.161,235,80
55:35.5,16.69,0.16,235,80
55:36.9,16.614,0.16,235,80
55:37.6,16.462,0.159,235,80
55:39.0,16.177,0.159,235,80
55:39.7,16.177,0.16,235,80
55:40.4,16.538,0.16,235,80
55:41.8,16.766,0.16,235,80
55:42.5,16.538,0.159,235,80
55:43.9,16.139,0.159,235,80
55:44.6,16.139,0.161,235,80
55:46.0,16.405,0.161,235,80
55:46.7,16.652,0.159,235,80
55:48.0,16.652,0.159,235,80
55:48.7,16.5,0.162,235,80
55:50.1,16.576,0.162,235,80
55:50.8,16.576,0.161,235,80
55:51.5,16.671,0.161,235,80
55:52.9,16.557,0.161,235,80
55:53.6,16.69,0.158,235,80
55:54.3,16.69,0.158,235,80
55:55.9,16.367,0.161,235,80
55:56.6,16.367,0.161,235,80
55:58.0,16.424,0.156,235,80
55:58.7,16.69,0.156,235,80
56:00.1,16.557,0.161,235,80
56:00.8,16.348,0.161,235,80
56:01.5,16.348,0.161,235,80
56:02.9,16.31,0.16,235,80
56:03.6,16.481,0.16,235,80
56:05.0,16.538,0.159,235,80
56:05.6,16.576,0.159,235,80
56:07.0,16.272,0.16,235,80
56:07.7,16.272,0.16,235,80
56:08.4,16.519,0.159,235,80
56:10.0,16.633,0.159,235,80
56:10.8,16.595,0.16,235,80
56:11.6,16.595,0.16,235,80
56:12.4,16.462,0.16,235,80
56:14.1,16.443,0.159,235,80
56:14.8,16.481,0.159,235,80
56:15.5,16.671,0.161,235,80
56:16.9,16.709,0.161,235,80
56:17.6,16.709,0.159,235,80
56:19.0,16.709,0.159,235,80
56:19.7,16.386,0.16,235,80
56:21.1,16.519,0.16,236.8,80
56:21.8,16.557,0.16,236.8,80
56:22.5,16.557,0.159,236.8,80
56:23.9,16.69,0.159,235,80
56:24.5,16.253,0.158,235,80
56:25.5,16.253,0.158,236.8,80
56:26.9,16.519,0.159,236.8,80
56:27.6,16.519,0.159,235,80
56:29.0,16.557,0.16,235,80
56:29.7,16.557,0.16,235,80
56:31.1,16.158,0.163,235,80
56:31.7,16.481,0.163,235,80
56:33.2,16.709,0.159,235,80
56:33.9,16.709,0.159,235,80
56:34.6,16.481,0.159,235,80
56:35.9,16.462,0.16,235,80
56:36.6,16.538,0.16,235,80
56:38.0,16.538,0.162,235,80
56:38.7,16.671,0.162,235,80
56:40.1,16.728,0.156,235,80
56:40.8,16.728,0.156,235,80
56:41.5,16.519,0.156,235,80
56:42.9,16.424,0.161,235,80
56:43.6,16.424,0.161,235,80
56:45.0,16.671,0.156,235,80
56:45.6,16.671,0.156,235,80
56:47.0,16.5,0.161,235,80
56:47.7,16.386,0.161,235,80
56:49.1,16.348,0.159,235,80
56:49.8,16.348,0.159,235,80
