cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
1.2,30,30,30,detecting_color,nothing,FALSE,FALSE,FALSE,55:07.4,16.424,0.159,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,FALSE,55:08.1,15.987,0.159,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,FALSE,55:08.9,16.082,0.156,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,FALSE,55:10.4,16.082,0.156,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,55:11.3,16.671,0.156,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,55:12.1,16.671,0.156,233.1
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,55:12.9,22.367,0.156,233.1
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,TRUE,55:14.4,21.931,0.209,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,TRUE,55:15.2,22.329,0.209,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,TRUE,55:16.0,22.348,0.21,235
1.2,30,30,30,go_to_green_down,green,TRUE,FALSE,TRUE,55:17.4,22.31,0.206,235
1.2,30,30,30,go_to_green_down,green,TRUE,FALSE,TRUE,55:18.2,21.988,0.206,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,FALSE,55:18.9,21.931,0.206,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,FALSE,55:20.3,21.988,0.207,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,FALSE,55:21.1,16.785,0.207,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:21.9,16.861,0.163,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:23.3,16.785,0.163,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:24.1,17.639,0.171,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:25.0,17.639,0.171,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:26.4,17.601,0.169,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:27.2,17.601,0.169,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:28.1,17.734,0.169,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:28.8,17.62,0.17,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,55:30.4,17.374,0.17,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,55:31.1,17.753,0.17,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,55:32.0,17.753,0.17,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,55:32.8,16.633,0.163,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,55:34.4,16.557,0.163,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,55:35.2,16.766,0.162,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,55:35.9,16.709,0.162,235
1.2,30,30,30,go_to_pick_down,green,TRUE,FALSE,FALSE,55:37.6,16.69,0.163,235
1.2,30,30,30,go_to_pick_down,green,TRUE,FALSE,FALSE,55:38.3,16.595,0.163,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,TRUE,55:39.1,16.595,0.163,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,TRUE,55:39.9,16.5,0.16,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,55:41.5,22.462,0.211,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,55:42.3,22.196,0.211,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,55:43.2,22.519,0.211,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,55:43.9,22.519,0.211,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,55:45.5,22.462,0.211,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,TRUE,55:46.3,22.462,0.211,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,TRUE,55:47.5,21.988,0.211,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,TRUE,55:48.4,21.798,0.205,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,FALSE,55:49.3,21.798,0.205,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,FALSE,55:50.1,18.133,0.16,235
1.2,30,30,30,detecting_color,green,FALSE,FALSE,FALSE,55:51.4,16.519,0.16,235
1.2,30,30,30,detecting_color,green,FALSE,FALSE,FALSE,55:52.3,16.272,0.159,235
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,FALSE,55:53.0,16.272,0.159,235
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,FALSE,55:54.6,16.158,0.157,235
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,FALSE,55:55.3,16.158,0.157,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,55:56.1,16.158,0.157,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,55:56.8,22.88,0.174,235
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,55:58.4,22.291,0.209,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,55:59.2,22.064,0.209,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,56:00.0,22.158,0.209,235
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,56:01.6,22.367,0.211,235
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,56:02.4,22.253,0.211,235
1.2,30,30,30,go_to_red_down,red,TRUE,FALSE,TRUE,56:03.1,22.196,0.21,235
1.2,30,30,30,go_to_red_down,red,TRUE,FALSE,TRUE,56:03.9,22.026,0.21,235
1.2,30,30,30,go_to_red_down,red,TRUE,FALSE,TRUE,56:05.4,21.969,0.206,235
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,FALSE,56:06.2,22.121,0.206,235
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,FALSE,56:07.0,16.804,0.161,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:07.8,16.804,0.161,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:09.4,17.203,0.162,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:10.1,17.203,0.162,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:11.5,17.715,0.17,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:12.6,17.715,0.17,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:13.3,17.753,0.172,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:14.0,17.829,0.172,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:14.9,17.829,0.172,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,56:16.4,17.62,0.17,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,56:17.1,17.924,0.17,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,56:18.5,16.576,0.172,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,56:19.2,16.576,0.172,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,56:20.0,16.69,0.161,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,56:21.5,16.652,0.161,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,56:22.3,16.728,0.161,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,56:23.1,16.766,0.161,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,56:24.6,16.823,0.162,235
1.2,30,30,30,go_to_pick_down,red,TRUE,FALSE,FALSE,56:25.4,16.823,0.162,235
1.2,30,30,30,go_to_pick_down,red,TRUE,FALSE,FALSE,56:26.1,16.462,0.162,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,TRUE,56:26.9,16.348,0.159,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,56:28.5,22.823,0.209,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,56:29.2,22.367,0.209,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,56:29.9,21.969,0.209,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,56:31.5,22.31,0.21,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,56:32.3,22.329,0.21,235
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,TRUE,56:33.1,22.329,0.21,235
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,TRUE,56:34.5,21.779,0.21,235
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,TRUE,56:35.3,21.589,0.204,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,FALSE,56:36.1,21.627,0.204,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,FALSE,56:36.9,21.627,0.204,235
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,FALSE,56:38.5,16.652,0.159,235
1.2,30,30,30,detecting_color,red,FALSE,FALSE,FALSE,56:38.5,16.652,0.159,235
1.2,30,30,30,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,56:40.4,16.215,0.157,235
1.2,30,30,30,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,56:41.2,15.987,0.157,235
1.2,30,30,30,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,56:42.6,16.006,0.156,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,56:43.3,16.006,0.156,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,56:44.0,16.006,0.17,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,56:44.9,22.367,0.17,235
1.2,30,30,30,go_to_blue_up,blue,TRUE,FALSE,TRUE,56:46.4,21.931,0.207,235
1.2,30,30,30,go_to_blue_up,blue,TRUE,FALSE,TRUE,56:47.1,22.215,0.207,235
1.2,30,30,30,go_to_blue_up,blue,TRUE,FALSE,TRUE,56:48.5,22.329,0.209,235
1.2,30,30,30,go_to_blue_up,blue,TRUE,FALSE,TRUE,56:49.3,22.215,0.209,235
1.2,30,30,30,go_to_blue_up,blue,TRUE,FALSE,TRUE,56:50.0,22.177,0.209,235
1.2,30,30,30,go_to_blue_down,blue,TRUE,FALSE,TRUE,56:51.5,22.196,0.209,235
1.2,30,30,30,go_to_blue_down,blue,TRUE,FALSE,TRUE,56:52.3,22.196,0.207,235
1.2,30,30,30,go_to_blue_down,blue,TRUE,FALSE,TRUE,56:53.2,22.064,0.207,235
1.2,30,30,30,go_to_blue_up,blue,TRUE,FALSE,FALSE,56:54.0,21.988,0.206,235
1.2,30,30,30,go_to_blue_up,blue,TRUE,FALSE,FALSE,56:55.5,16.595,0.206,235
1.2,30,30,30,go_to_blue_up,blue,TRUE,FALSE,FALSE,56:56.3,16.595,0.163,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,56:57.1,16.766,0.163,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,56:58.5,16.994,0.172,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,56:59.3,17.753,0.172,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,57:00.1,17.829,0.172,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,57:00.9,17.829,0.172,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,57:02.5,17.81,0.17,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,57:03.3,17.81,0.17,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,57:04.1,17.696,0.17,235
1.2,30,30,30,go_to_blue_up,blue,FALSE,TRUE,FALSE,57:05.6,17.905,0.17,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,FALSE,57:06.4,17.905,0.17,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,FALSE,57:07.2,16.69,0.159,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,FALSE,57:08.0,16.69,0.159,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,FALSE,57:09.5,16.652,0.161,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,FALSE,57:10.3,16.652,0.161,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,FALSE,57:11.1,16.614,0.161,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,FALSE,57:12.5,16.633,0.16,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,FALSE,57:13.2,16.747,0.16,235
1.2,30,30,30,go_to_pick_down,blue,TRUE,FALSE,FALSE,57:13.9,16.747,0.162,235
1.2,30,30,30,go_to_pick_down,blue,TRUE,FALSE,FALSE,57:15.6,16.462,0.162,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,TRUE,57:16.4,16.462,0.159,235
1.2,30,30,30,go_to_pick_up,blue,TRUE,FALSE,TRUE,57:17.1,16.519,0.159,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,57:18.5,22.329,0.212,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,57:19.3,22.121,0.212,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,57:20.0,22.121,0.21,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,57:21.5,22.348,0.21,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,57:22.6,22.14,0.209,235
1.2,30,30,30,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,57:23.4,22.215,0.209,235
1.2,30,30,30,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,57:24.3,21.798,0.204,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,57:25.1,21.874,0.204,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,57:26.6,21.608,0.185,235
1.2,30,30,30,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,57:27.4,16.386,0.185,235
1.2,30,30,30,detecting_color,blue,FALSE,FALSE,FALSE,57:28.1,16.557,0.185,235
1.2,30,30,30,detecting_color,blue,FALSE,FALSE,FALSE,57:29.5,16.158,0.16,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,FALSE,57:30.3,16.158,0.16,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,FALSE,57:31.0,16.196,0.157,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,57:31.9,16.101,0.157,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,57:33.4,16.139,0.157,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,57:34.2,22.329,0.157,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,TRUE,57:34.9,22.234,0.208,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,TRUE,57:36.5,22.215,0.208,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,TRUE,57:37.3,22.215,0.21,235
1.2,30,30,30,go_to_green_down,green,TRUE,FALSE,TRUE,57:38.1,22.234,0.21,235
1.2,30,30,30,go_to_green_down,green,TRUE,FALSE,TRUE,57:39.6,21.57,0.206,235
1.2,30,30,30,go_to_green_down,green,TRUE,FALSE,TRUE,57:40.5,21.817,0.206,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,FALSE,57:41.3,21.874,0.205,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,FALSE,57:42.0,21.874,0.205,235
1.2,30,30,30,go_to_green_up,green,TRUE,FALSE,FALSE,57:43.5,16.804,0.163,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:44.2,16.804,0.163,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:45.7,17.772,0.171,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:46.4,17.772,0.171,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:47.2,17.658,0.171,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:48.0,17.715,0.171,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:49.5,17.753,0.171,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:50.3,17.355,0.168,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:51.0,17.355,0.168,235
1.2,30,30,30,go_to_green_up,green,FALSE,TRUE,FALSE,57:52.5,17.791,0.171,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,57:53.1,17.62,0.171,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,57:53.9,16.785,0.171,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,57:55.5,16.785,0.161,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,57:56.3,16.614,0.161,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,57:57.1,16.614,0.161,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,FALSE,57:58.6,16.842,0.162,235
1.2,30,30,30,go_to_pick_down,green,TRUE,FALSE,FALSE,57:59.4,16.842,0.162,235
1.2,30,30,30,go_to_pick_down,green,TRUE,FALSE,FALSE,58:00.2,16.671,0.162,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,TRUE,58:01.0,16.576,0.159,235
1.2,30,30,30,go_to_pick_up,green,TRUE,FALSE,TRUE,58:02.7,23.146,0.159,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,58:03.5,22.538,0.211,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,58:04.3,22.121,0.211,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,58:05.1,22.481,0.21,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,TRUE,58:06.6,22.272,0.21,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,TRUE,58:07.4,22.443,0.21,235
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,TRUE,58:08.1,22.443,0.21,233.1
1.2,30,30,30,go_to_color_detect_down,green,TRUE,FALSE,TRUE,58:09.6,21.798,0.204,233.1
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,FALSE,58:10.5,21.798,0.204,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,FALSE,58:11.2,18.228,0.173,235
1.2,30,30,30,go_to_color_detect_up,green,TRUE,FALSE,FALSE,58:12.0,18.228,0.173,233.1
1.2,30,30,30,detecting_color,green,FALSE,FALSE,FALSE,58:13.4,16.633,0.159,233.1
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,FALSE,58:14.1,16.139,0.159,235
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,FALSE,58:15.0,16.063,0.159,235
1.2,30,30,30,go_to_color_detect_down,red,TRUE,FALSE,FALSE,58:16.6,16.177,0.158,233.1
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,58:17.3,16.177,0.158,233.1
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,58:18.0,16.177,0.158,233.1
1.2,30,30,30,go_to_color_detect_up,red,TRUE,FALSE,TRUE,58:19.5,22.519,0.158,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,58:20.3,22.272,0.21,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,58:21.1,22.121,0.21,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,58:21.9,22.121,0.212,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,TRUE,58:23.5,22.595,0.212,233.1
1.2,30,30,30,go_to_red_down,red,TRUE,FALSE,TRUE,58:24.3,22.462,0.212,233.1
1.2,30,30,30,go_to_red_down,red,TRUE,FALSE,TRUE,58:25.1,22.405,0.212,233.1
1.2,30,30,30,go_to_red_down,red,TRUE,FALSE,TRUE,58:25.9,22.196,0.212,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,FALSE,58:27.6,22.102,0.208,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,FALSE,58:28.3,22.102,0.162,233.1
1.2,30,30,30,go_to_red_up,red,TRUE,FALSE,FALSE,58:29.0,16.671,0.162,233.1
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:30.6,16.88,0.162,233.1
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:31.5,16.975,0.162,233.1
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:32.3,17.791,0.162,233.1
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:33.1,17.791,0.171,233.1
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:34.6,17.81,0.171,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:35.3,17.639,0.171,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:36.1,17.639,0.171,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:37.5,17.829,0.171,235
1.2,30,30,30,go_to_red_up,red,FALSE,TRUE,FALSE,58:38.2,17.772,0.171,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,58:38.9,17.81,0.171,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,58:40.6,16.481,0.171,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,58:41.4,16.747,0.161,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,58:42.1,16.747,0.161,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,58:42.9,16.576,0.161,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,58:44.5,16.671,0.161,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,FALSE,58:45.3,16.728,0.161,235
1.2,30,30,30,go_to_pick_down,red,TRUE,FALSE,FALSE,58:46.0,16.728,0.162,235
1.2,30,30,30,go_to_pick_down,red,TRUE,FALSE,FALSE,58:47.6,16.139,0.162,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,TRUE,58:48.5,16.139,0.159,235
1.2,30,30,30,go_to_pick_up,red,TRUE,FALSE,TRUE,58:49.3,16.367,0.159,235
