cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,TRUE,25:34.5,22.994,0.209,236.8
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,TRUE,25:36.2,22.215,0.203,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,FALSE,25:36.9,20.81,0.203,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,FALSE,25:37.7,20.81,0.203,236.8
1.2,70,70,70,detecting_color,green,FALSE,FALSE,FALSE,25:39.1,16.899,0.158,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,FALSE,25:39.9,16.215,0.158,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,FALSE,25:41.1,16.272,0.153,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,25:41.8,16.595,0.153,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,25:42.6,16.595,0.196,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,TRUE,25:43.3,23.279,0.196,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,TRUE,25:45.1,22.88,0.206,236.8
1.2,70,70,70,go_to_red_down,red,TRUE,FALSE,TRUE,25:45.9,22.823,0.206,236.8
1.2,70,70,70,go_to_red_down,red,TRUE,FALSE,TRUE,25:46.6,22.557,0.203,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,FALSE,25:48.2,19.462,0.203,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,FALSE,25:49.1,19.462,0.157,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,25:49.9,17.013,0.157,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,25:50.7,16.481,0.157,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,25:51.6,16.481,0.155,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,25:53.2,16.386,0.154,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,25:54.0,16.386,0.154,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,25:54.8,16.557,0.154,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,25:55.6,16.652,0.157,236.8
1.2,70,70,70,go_to_pick_down,red,TRUE,FALSE,FALSE,25:57.2,16.975,0.157,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,TRUE,25:58.0,16.329,0.155,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,TRUE,25:58.8,16.329,0.155,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,25:59.6,22.766,0.206,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,26:00.4,22.045,0.206,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,TRUE,26:02.0,22.348,0.202,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,TRUE,26:02.7,22.083,0.202,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,FALSE,26:03.5,21.855,0.202,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,FALSE,26:05.1,19.025,0.197,236.8
1.2,70,70,70,detecting_color,red,FALSE,FALSE,FALSE,26:05.8,16.899,0.197,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,26:06.7,16.899,0.155,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,26:07.5,16.158,0.155,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,26:09.1,16.253,0.153,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,26:09.8,16.994,0.153,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,TRUE,26:10.5,22.861,0.207,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,TRUE,26:12.1,22.348,0.207,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,TRUE,26:12.8,22.348,0.203,236.8
1.2,70,70,70,go_to_blue_down,blue,TRUE,FALSE,TRUE,26:14.2,22.386,0.203,236.8
1.2,70,70,70,go_to_blue_down,blue,TRUE,FALSE,TRUE,26:15.1,21.665,0.198,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,FALSE,26:15.9,21.665,0.198,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,FALSE,26:16.6,21.665,0.156,236.8
1.2,70,70,70,go_to_blue_up,blue,FALSE,TRUE,FALSE,26:18.0,16.5,0.156,236.8
1.2,70,70,70,go_to_blue_up,blue,FALSE,TRUE,FALSE,26:18.8,16.5,0.156,236.8
1.2,70,70,70,go_to_blue_up,blue,FALSE,TRUE,FALSE,26:19.7,16.101,0.152,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,26:20.4,16.101,0.152,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,26:22.0,16.139,0.152,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,26:22.7,16.139,0.152,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,26:24.3,16.557,0.158,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,26:25.0,16.557,0.158,236.8
1.2,70,70,70,go_to_pick_down,blue,TRUE,FALSE,FALSE,26:25.8,16.937,0.158,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,TRUE,26:26.6,16.215,0.158,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,26:28.2,23.222,0.211,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,26:29.0,22.064,0.211,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,26:29.8,22.519,0.205,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,26:30.7,22.329,0.205,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,26:32.3,21.76,0.199,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,26:33.1,17.013,0.199,236.8
1.2,70,70,70,detecting_color,blue,FALSE,FALSE,FALSE,26:33.9,17.013,0.161,236.8
1.2,70,70,70,detecting_color,blue,FALSE,FALSE,FALSE,26:34.7,16.728,0.161,236.8
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,FALSE,26:35.6,16.728,0.161,236.8
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,FALSE,26:37.2,16.139,0.155,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,26:38.0,20.241,0.155,236.8
1.2,70,70,70,go_to_green_up,green,TRUE,FALSE,TRUE,26:38.7,20.241,0.21,236.8
1.2,70,70,70,go_to_green_up,green,TRUE,FALSE,TRUE,26:40.3,21.893,0.204,236.8
1.2,70,70,70,go_to_green_down,green,TRUE,FALSE,TRUE,26:41.1,22.538,0.204,236.8
1.2,70,70,70,go_to_green_down,green,TRUE,FALSE,TRUE,26:41.9,21.969,0.204,236.8
1.2,70,70,70,go_to_green_up,green,TRUE,FALSE,FALSE,26:42.6,21.874,0.199,236.8
1.2,70,70,70,go_to_green_up,green,TRUE,FALSE,FALSE,26:44.2,18.798,0.199,236.8
1.2,70,70,70,go_to_green_up,green,FALSE,TRUE,FALSE,26:45.0,17.013,0.161,236.8
1.2,70,70,70,go_to_green_up,green,FALSE,TRUE,FALSE,26:45.8,17.013,0.161,236.8
1.2,70,70,70,go_to_green_up,green,FALSE,TRUE,FALSE,26:46.6,16.329,0.161,236.8
1.2,70,70,70,go_to_green_up,green,FALSE,TRUE,FALSE,26:48.0,16.329,0.15,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,FALSE,26:48.9,16.082,0.15,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,FALSE,26:49.7,16.785,0.154,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,FALSE,26:50.5,16.785,0.154,236.8
1.2,70,70,70,go_to_pick_down,green,TRUE,FALSE,FALSE,26:51.3,16.747,0.154,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,TRUE,26:53.2,16.766,0.16,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,26:54.0,16.367,0.188,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,26:54.9,23.203,0.188,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,26:55.7,22.386,0.206,236.8
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,TRUE,26:57.3,22.5,0.206,236.8
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,TRUE,26:58.1,22.026,0.202,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,FALSE,26:58.9,21.874,0.202,236.8
1.2,70,70,70,detecting_color,green,FALSE,FALSE,FALSE,26:59.7,21.874,0.202,236.8
1.2,70,70,70,detecting_color,green,FALSE,FALSE,FALSE,27:00.5,17.07,0.161,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,FALSE,27:02.2,16.538,0.155,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,FALSE,27:02.9,16.538,0.155,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,27:03.7,16.481,0.155,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,27:04.5,23.108,0.188,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,TRUE,27:06.2,22.994,0.188,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,TRUE,27:07.0,22.215,0.205,236.8
1.2,70,70,70,go_to_red_down,red,TRUE,FALSE,TRUE,27:07.8,22.804,0.205,236.8
1.2,70,70,70,go_to_red_down,red,TRUE,FALSE,TRUE,27:09.2,22.007,0.203,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,FALSE,27:09.9,22.158,0.203,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,FALSE,27:10.7,22.158,0.161,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,27:11.5,17.26,0.161,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,27:13.0,16.633,0.155,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,27:13.8,16.405,0.155,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,27:14.7,16.386,0.155,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,27:15.5,16.386,0.153,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,27:17.0,17.07,0.153,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,27:17.7,17.07,0.16,236.8
1.2,70,70,70,go_to_pick_down,red,TRUE,FALSE,FALSE,27:18.6,16.994,0.16,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,TRUE,27:20.1,16.899,0.159,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,TRUE,27:20.8,16.728,0.159,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,27:21.6,23.26,0.208,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,27:23.3,22.671,0.208,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,TRUE,27:24.1,22.671,0.206,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,TRUE,27:24.8,22.5,0.206,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,FALSE,27:25.6,22.083,0.206,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,FALSE,27:27.1,16.975,0.202,236.8
1.2,70,70,70,detecting_color,red,FALSE,FALSE,FALSE,27:28.0,16.975,0.159,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,27:28.8,16.728,0.159,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,27:29.6,16.728,0.159,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,27:31.2,16.652,0.157,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,27:32.1,23.146,0.157,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,TRUE,27:32.8,22.937,0.211,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,TRUE,27:33.6,22.31,0.211,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,TRUE,27:35.2,22.861,0.207,236.8
1.2,70,70,70,go_to_blue_down,blue,TRUE,FALSE,TRUE,27:36.0,22.861,0.207,236.8
1.2,70,70,70,go_to_blue_down,blue,TRUE,FALSE,TRUE,27:36.8,22.367,0.202,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,FALSE,27:37.6,21.912,0.202,236.8
1.2,70,70,70,go_to_blue_up,blue,FALSE,TRUE,FALSE,27:38.7,19.671,0.202,236.8
1.2,70,70,70,go_to_blue_up,blue,FALSE,TRUE,FALSE,27:40.3,17.241,0.162,236.8
1.2,70,70,70,go_to_blue_up,blue,FALSE,TRUE,FALSE,27:41.0,16.139,0.153,236.8
1.2,70,70,70,go_to_blue_up,blue,FALSE,TRUE,FALSE,27:41.7,16.272,0.153,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,27:42.5,16.272,0.153,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,27:44.2,16.842,0.153,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,27:45.0,16.842,0.153,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,FALSE,27:45.7,17.146,0.16,236.8
1.2,70,70,70,go_to_pick_down,blue,TRUE,FALSE,FALSE,27:47.2,17.07,0.16,236.8
1.2,70,70,70,go_to_pick_down,blue,TRUE,FALSE,FALSE,27:47.9,16.918,0.159,236.8
1.2,70,70,70,go_to_pick_up,blue,TRUE,FALSE,TRUE,27:48.8,16.747,0.159,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,27:50.1,23.146,0.209,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,27:50.8,22.386,0.209,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,27:51.7,22.652,0.209,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,27:53.3,21.969,0.206,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,27:54.1,21.969,0.2,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,27:54.8,22.026,0.2,236.8
1.2,70,70,70,detecting_color,blue,FALSE,FALSE,FALSE,27:55.6,17.127,0.2,236.8
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,FALSE,27:57.2,16.519,0.16,236.8
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,FALSE,27:58.0,16.5,0.16,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,27:58.7,16.5,0.157,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,28:00.3,23.26,0.213,236.8
1.2,70,70,70,go_to_green_up,green,TRUE,FALSE,TRUE,28:01.0,22.766,0.213,236.8
1.2,70,70,70,go_to_green_up,green,TRUE,FALSE,TRUE,28:01.9,22.253,0.213,236.8
1.2,70,70,70,go_to_green_down,green,TRUE,FALSE,TRUE,28:02.7,22.595,0.208,236.8
1.2,70,70,70,go_to_green_down,green,TRUE,FALSE,TRUE,28:04.2,21.988,0.208,236.8
1.2,70,70,70,go_to_green_up,green,TRUE,FALSE,FALSE,28:05.0,22.083,0.204,236.8
1.2,70,70,70,go_to_green_up,green,FALSE,TRUE,FALSE,28:05.9,17.468,0.204,236.8
1.2,70,70,70,go_to_green_up,green,FALSE,TRUE,FALSE,28:06.7,17.032,0.162,236.8
1.2,70,70,70,go_to_green_up,green,FALSE,TRUE,FALSE,28:08.3,15.741,0.162,236.8
1.2,70,70,70,go_to_green_up,green,FALSE,TRUE,FALSE,28:09.1,15.741,0.154,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,FALSE,28:09.8,16.196,0.154,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,FALSE,28:10.6,16.234,0.154,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,FALSE,28:12.1,16.88,0.158,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,FALSE,28:12.9,16.804,0.158,236.8
1.2,70,70,70,go_to_pick_down,green,TRUE,FALSE,FALSE,28:14.3,16.69,0.162,236.8
1.2,70,70,70,go_to_pick_up,green,TRUE,FALSE,TRUE,28:15.0,16.69,0.162,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,28:15.7,18,0.212,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,28:17.1,22.329,0.212,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,TRUE,28:17.8,22.405,0.207,236.8
1.2,70,70,70,go_to_color_detect_down,green,TRUE,FALSE,TRUE,28:19.1,22.215,0.207,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,FALSE,28:19.8,21.646,0.2,236.8
1.2,70,70,70,go_to_color_detect_up,green,TRUE,FALSE,FALSE,28:21.2,21.665,0.2,236.8
1.2,70,70,70,detecting_color,green,FALSE,FALSE,FALSE,28:21.9,17.279,0.163,236.8
1.2,70,70,70,detecting_color,green,FALSE,FALSE,FALSE,28:23.3,16.348,0.163,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,FALSE,28:24.0,16.348,0.156,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,28:24.9,16.367,0.156,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,28:25.7,16.272,0.156,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,TRUE,28:26.6,23.146,0.213,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,TRUE,28:28.0,22.253,0.213,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,TRUE,28:28.7,22.386,0.207,236.8
1.2,70,70,70,go_to_red_down,red,TRUE,FALSE,TRUE,28:30.1,22.102,0.207,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,FALSE,28:30.8,21.988,0.203,236.8
1.2,70,70,70,go_to_red_up,red,TRUE,FALSE,FALSE,28:32.2,19.139,0.203,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,28:32.9,19.139,0.162,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,28:34.2,16.557,0.162,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,28:34.9,16.557,0.156,236.8
1.2,70,70,70,go_to_red_up,red,FALSE,TRUE,FALSE,28:36.3,16.405,0.156,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,28:37.0,16.652,0.158,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,28:37.7,16.652,0.158,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,28:39.1,16.595,0.158,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,FALSE,28:39.8,16.595,0.158,236.8
1.2,70,70,70,go_to_pick_down,red,TRUE,FALSE,FALSE,28:41.2,16.785,0.156,236.8
1.2,70,70,70,go_to_pick_up,red,TRUE,FALSE,TRUE,28:41.9,16.367,0.156,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,28:43.3,22.994,0.204,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,28:44.0,21.836,0.204,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,TRUE,28:45.3,22.215,0.205,236.8
1.2,70,70,70,go_to_color_detect_down,red,TRUE,FALSE,TRUE,28:46.0,22.215,0.205,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,FALSE,28:46.7,21.684,0.205,236.8
1.2,70,70,70,go_to_color_detect_up,red,TRUE,FALSE,FALSE,28:48.1,21.722,0.2,236.8
1.2,70,70,70,detecting_color,red,FALSE,FALSE,FALSE,28:48.8,17.222,0.2,236.8
1.2,70,70,70,detecting_color,red,FALSE,FALSE,FALSE,28:50.2,16.443,0.155,236.8
1.2,70,70,70,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,28:50.9,16.139,0.155,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,28:52.2,16.196,0.154,236.8
1.2,70,70,70,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,28:52.9,20.507,0.154,236.8
1.2,70,70,70,go_to_blue_up,blue,TRUE,FALSE,TRUE,28:54.3,22.69,0.207,236.8
