cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
1.2,50,50,50,homing,nothing,FALSE,TRUE,,37:33.6,17.165,0.16,233.1
1.2,50,50,50,homing,nothing,FALSE,TRUE,,37:34.4,16.88,0.16,235
1.2,50,50,50,homing,nothing,FALSE,TRUE,,37:35.2,16.88,0.16,235
1.2,50,50,50,go_to_pick_down,nothing,TRUE,FALSE,,37:36.7,16.956,0.161,233.1
1.2,50,50,50,go_to_pick_down,nothing,TRUE,FALSE,,37:37.5,16.956,0.161,233.1
1.2,50,50,50,go_to_pick_up,nothing,TRUE,FALSE,TRUE,37:38.3,16.139,0.155,233.1
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,TRUE,37:39.8,22.88,0.211,233.1
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,TRUE,37:40.5,23.013,0.211,233.1
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,TRUE,37:41.2,23.013,0.211,233.1
1.2,50,50,50,go_to_color_detect_down,nothing,TRUE,FALSE,TRUE,37:42.1,22.994,0.211,233.1
1.2,50,50,50,go_to_color_detect_down,nothing,TRUE,FALSE,TRUE,37:43.6,22.709,0.211,233.1
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,FALSE,37:44.3,22.728,0.208,233.1
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,FALSE,37:45.1,22.538,0.208,233.1
1.2,50,50,50,detecting_color,nothing,FALSE,FALSE,FALSE,37:46.8,16.88,0.161,233.1
1.2,50,50,50,detecting_color,nothing,FALSE,FALSE,FALSE,37:47.5,16.405,0.161,233.1
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,FALSE,37:48.2,16.405,0.161,233.1
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,FALSE,37:49.0,16.386,0.156,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,37:50.6,16.424,0.157,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,37:51.4,18.779,0.157,233.1
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,TRUE,37:52.1,23.336,0.157,233.1
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,TRUE,37:53.0,22.899,0.21,233.1
1.2,50,50,50,go_to_green_down,green,TRUE,FALSE,TRUE,37:54.8,22.994,0.209,233.1
1.2,50,50,50,go_to_green_down,green,TRUE,FALSE,TRUE,37:55.5,22.671,0.209,233.1
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,FALSE,37:56.3,22.481,0.209,233.1
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,FALSE,37:57.1,22.462,0.205,233.1
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,FALSE,37:58.7,16.937,0.205,235
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,37:59.5,16.614,0.159,235
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,38:00.3,16.614,0.159,233.1
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,38:01.1,16.918,0.159,233.1
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,38:02.6,16.291,0.158,233.1
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,38:03.4,16.69,0.159,233.1
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,38:04.1,16.861,0.159,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,38:05.7,16.348,0.158,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,38:06.4,16.348,0.158,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,38:07.1,16.538,0.158,235
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,FALSE,38:08.7,16.823,0.159,235
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,TRUE,38:09.5,16.576,0.159,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,TRUE,38:10.2,16.842,0.156,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,38:11.8,23.07,0.156,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,38:12.6,22.405,0.206,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,38:13.3,22.918,0.206,235
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,TRUE,38:14.7,22.671,0.209,235
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,TRUE,38:15.5,22.31,0.209,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,FALSE,38:16.3,22.31,0.205,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,FALSE,38:17.7,16.842,0.205,233.1
1.2,50,50,50,detecting_color,green,FALSE,FALSE,FALSE,38:18.4,16.842,0.161,233.1
1.2,50,50,50,detecting_color,green,FALSE,FALSE,FALSE,38:19.2,16.766,0.161,235
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,38:20.8,16.234,0.155,235
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,38:21.6,16.215,0.155,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,38:22.3,16.215,0.155,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,38:23.1,16.177,0.175,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,TRUE,38:24.7,22.937,0.175,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,TRUE,38:25.5,22.443,0.206,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,TRUE,38:26.3,22.785,0.206,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,TRUE,38:27.1,22.785,0.209,235
1.2,50,50,50,go_to_blue_down,blue,TRUE,FALSE,TRUE,38:28.8,22.31,0.209,235
1.2,50,50,50,go_to_blue_down,blue,TRUE,FALSE,TRUE,38:29.6,22.196,0.205,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,FALSE,38:30.4,22.196,0.205,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,FALSE,38:31.2,22.196,0.205,235
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,38:32.6,16.728,0.158,235
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,38:33.4,16.538,0.163,235
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,38:34.2,17.013,0.163,233.1
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,38:35.8,16.728,0.161,233.1
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,38:36.5,16.576,0.161,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,38:37.2,16.576,0.161,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,38:38.8,16.937,0.162,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,38:39.6,16.633,0.162,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,38:40.3,16.823,0.16,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,38:41.1,16.823,0.16,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,38:42.7,16.804,0.16,235
1.2,50,50,50,go_to_pick_down,blue,TRUE,FALSE,FALSE,38:43.5,16.804,0.16,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,TRUE,38:44.3,16.69,0.16,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,TRUE,38:45.1,16.31,0.157,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,38:46.7,22.538,0.207,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,38:47.5,22.538,0.207,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,38:48.3,22.899,0.207,235
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,38:49.9,22.709,0.209,235
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,38:50.7,22.215,0.209,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,38:51.6,22.424,0.205,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,38:52.4,19.481,0.205,235
1.2,50,50,50,detecting_color,blue,FALSE,FALSE,FALSE,38:53.3,19.481,0.161,235
1.2,50,50,50,detecting_color,blue,FALSE,FALSE,FALSE,38:54.1,17.089,0.161,235
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,FALSE,38:55.6,16.348,0.156,235
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,FALSE,38:56.4,16.367,0.156,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,38:57.2,16.329,0.156,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,38:58.7,21.513,0.156,235
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,TRUE,38:59.5,23.165,0.21,235
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,TRUE,39:00.2,22.633,0.21,235
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,TRUE,39:01.7,22.69,0.209,235
1.2,50,50,50,go_to_red_down,red,TRUE,FALSE,TRUE,39:02.5,22.823,0.209,235
1.2,50,50,50,go_to_red_down,red,TRUE,FALSE,TRUE,39:03.3,22.823,0.209,235
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,FALSE,39:04.8,22.272,0.206,235
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,FALSE,39:05.6,19.557,0.206,235
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,39:06.4,17.165,0.16,235
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,39:07.2,17.165,0.16,235
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,39:08.3,17.127,0.16,235
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,39:09.1,16.804,0.162,235
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,39:10.7,17.013,0.161,235
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,39:11.5,16.861,0.161,235
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,39:12.3,16.861,0.161,235
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,39:13.8,16.481,0.161,235
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,39:14.6,16.481,0.157,235
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,39:15.5,16.462,0.157,235
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,39:16.3,16.481,0.157,235
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,FALSE,39:17.6,16.443,0.159,235
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,TRUE,39:18.4,16.443,0.159,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,39:19.2,16.139,0.196,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,39:20.8,22.045,0.196,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,39:21.5,22.557,0.206,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,39:22.3,22.386,0.206,235
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,TRUE,39:23.1,22.215,0.206,235
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,TRUE,39:24.8,21.988,0.204,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,FALSE,39:25.6,22.045,0.2,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,FALSE,39:26.6,17.487,0.2,235
1.2,50,50,50,detecting_color,red,FALSE,FALSE,FALSE,39:27.4,16.481,0.2,235
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,FALSE,39:28.9,16.025,0.156,235
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,FALSE,39:29.7,16.063,0.156,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,39:30.5,16.063,0.154,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,39:31.3,16.12,0.154,235
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,TRUE,39:32.6,23.032,0.209,235
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,TRUE,39:33.3,22.595,0.209,235
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,TRUE,39:34.8,22.595,0.206,235
1.2,50,50,50,go_to_green_down,green,TRUE,FALSE,TRUE,39:35.6,22.234,0.206,235
1.2,50,50,50,go_to_green_down,green,TRUE,FALSE,TRUE,39:36.4,21.931,0.202,235
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,FALSE,39:37.9,21.969,0.202,235
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,FALSE,39:38.7,16.519,0.158,235
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,39:39.5,16.519,0.158,235
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,39:40.3,16.462,0.158,235
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,39:41.2,16.443,0.159,235
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,39:42.8,16.918,0.159,235
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,39:43.6,16.633,0.159,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,39:44.3,16.899,0.159,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,39:45.9,16.443,0.161,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,39:46.7,16.443,0.161,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,39:47.5,16.709,0.158,235
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,FALSE,39:48.3,16.785,0.158,235
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,FALSE,39:49.8,16.652,0.158,235
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,TRUE,39:50.6,16.481,0.158,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,39:51.4,23.032,0.158,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,39:52.2,22.481,0.212,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,39:53.8,22.728,0.208,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,39:54.6,22.671,0.208,235
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,TRUE,39:55.4,22.576,0.208,235
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,TRUE,39:56.8,22.158,0.204,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,FALSE,39:57.5,22.158,0.204,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,FALSE,39:58.2,18.627,0.163,235
1.2,50,50,50,detecting_color,green,FALSE,FALSE,FALSE,39:59.8,16.861,0.163,233.1
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,FALSE,40:00.6,16.386,0.156,233.1
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,FALSE,40:01.4,16.139,0.156,233.1
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,40:02.9,16.196,0.156,233.1
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,40:03.7,23.032,0.156,233.1
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,TRUE,40:04.4,23.032,0.211,233.1
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,TRUE,40:05.8,22.121,0.211,233.1
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,TRUE,40:06.7,22.614,0.209,233.1
1.2,50,50,50,go_to_red_down,red,TRUE,FALSE,TRUE,40:07.4,22.728,0.209,233.1
1.2,50,50,50,go_to_red_down,red,TRUE,FALSE,TRUE,40:08.9,22.348,0.204,233.1
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,FALSE,40:09.7,22.14,0.204,233.1
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,FALSE,40:10.5,22.196,0.204,233.1
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,FALSE,40:11.2,16.785,0.161,233.1
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,40:12.7,16.728,0.161,233.1
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,40:13.4,16.937,0.163,233.1
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,40:14.2,16.937,0.163,233.1
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,40:15.8,16.405,0.161,233.1
1.2,50,50,50,go_to_red_up,red,FALSE,TRUE,FALSE,40:16.6,16.405,0.161,233.1
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,40:17.3,17.07,0.161,233.1
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,40:18.7,16.424,0.161,233.1
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,40:19.5,16.69,0.158,233.1
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,40:20.3,16.69,0.158,233.1
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,FALSE,40:21.8,16.88,0.161,233.1
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,FALSE,40:22.6,16.88,0.161,235
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,TRUE,40:23.4,16.367,0.161,235
1.2,50,50,50,go_to_pick_up,red,TRUE,FALSE,TRUE,40:24.2,19.215,0.157,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,40:25.8,22.728,0.157,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,40:26.6,22.348,0.205,235
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,TRUE,40:27.3,22.614,0.205,233.1
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,TRUE,40:28.8,22.083,0.206,233.1
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,TRUE,40:29.5,21.874,0.206,233.1
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,FALSE,40:30.2,21.874,0.202,233.1
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,FALSE,40:31.7,16.728,0.202,235
1.2,50,50,50,detecting_color,red,FALSE,FALSE,FALSE,40:32.8,16.728,0.16,235
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,40:33.5,16.5,0.16,235
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,40:34.3,16.215,0.16,235
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,FALSE,40:35.1,16.215,0.155,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,40:36.8,17.241,0.199,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,40:37.5,22.785,0.199,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,TRUE,40:38.3,22.386,0.199,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,TRUE,40:39.5,22.386,0.203,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,TRUE,40:40.7,22.5,0.203,235
1.2,50,50,50,go_to_blue_down,blue,TRUE,FALSE,TRUE,40:41.5,22.576,0.207,235
1.2,50,50,50,go_to_blue_down,blue,TRUE,FALSE,TRUE,40:42.3,22.69,0.207,233.1
1.2,50,50,50,go_to_blue_down,blue,TRUE,FALSE,TRUE,40:43.9,21.988,0.202,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,FALSE,40:44.6,19.177,0.202,235
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,FALSE,40:45.5,19.177,0.158,235
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,40:46.3,16.994,0.158,233.1
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,40:47.8,16.766,0.161,233.1
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,40:48.5,16.671,0.161,235
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,40:49.3,16.671,0.161,235
1.2,50,50,50,go_to_blue_up,blue,FALSE,TRUE,FALSE,40:50.8,16.766,0.159,233.1
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,40:51.5,16.766,0.159,233.1
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,40:52.2,16.614,0.158,233.1
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,40:53.9,16.956,0.159,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,40:54.6,16.69,0.159,235
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,40:55.4,16.69,0.159,233.1
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,FALSE,40:56.2,16.633,0.159,233.1
1.2,50,50,50,go_to_pick_down,blue,TRUE,FALSE,FALSE,40:57.8,16.918,0.159,233.1
1.2,50,50,50,go_to_pick_up,blue,TRUE,FALSE,TRUE,40:58.6,16.348,0.156,233.1
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,40:59.3,19.633,0.156,233.1
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,41:00.9,22.14,0.204,233.1
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,41:01.8,22.538,0.204,233.1
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,TRUE,41:02.6,22.538,0.205,233.1
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,41:03.3,22.386,0.205,233.1
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,TRUE,41:04.8,21.95,0.2,233.1
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,41:05.6,21.893,0.2,235
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,FALSE,41:06.4,21.893,0.2,235
1.2,50,50,50,detecting_color,blue,FALSE,FALSE,FALSE,41:07.8,16.386,0.161,235
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,FALSE,41:08.6,16.386,0.161,235
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,FALSE,41:09.4,16.158,0.154,235
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,41:10.1,16.158,0.154,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,41:11.8,18.722,0.156,233.1
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,TRUE,41:12.6,22.728,0.156,233.1
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,TRUE,41:13.3,22.291,0.204,233.1
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,TRUE,41:14.8,22.215,0.204,235
1.2,50,50,50,go_to_green_down,green,TRUE,FALSE,TRUE,41:15.7,22.405,0.204,235
1.2,50,50,50,go_to_green_down,green,TRUE,FALSE,TRUE,41:16.5,22.102,0.204,235
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,FALSE,41:17.2,21.969,0.204,235
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,FALSE,41:18.7,21.247,0.203,233.1
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,41:19.5,17.07,0.203,233.1
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,41:20.9,16.481,0.157,233.1
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,41:21.9,16.861,0.157,233.1
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,41:22.7,16.614,0.158,233.1
1.2,50,50,50,go_to_green_up,green,FALSE,TRUE,FALSE,41:23.5,16.614,0.158,233.1
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,41:24.3,16.576,0.16,233.1
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,41:25.8,16.69,0.16,233.1
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,41:26.6,16.576,0.158,233.1
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,FALSE,41:27.3,16.709,0.158,233.1
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,FALSE,41:28.0,16.709,0.158,233.1
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,FALSE,41:29.8,16.462,0.16,233.1
1.2,50,50,50,go_to_pick_up,green,TRUE,FALSE,TRUE,41:30.6,16.462,0.16,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,41:31.5,19.823,0.168,233.1
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,TRUE,41:32.3,22.595,0.168,233.1
