cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
1.2,60,60,60,homing,,,,homing,,,,,,134.6893311,-2.067362547,1.5965271,-0.87937057,-1.279370546,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,,,,,124.4699402,-51.50461197,1.5965271,-22.47935867,-22.87935829,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,,,,,100.608284,-89.57379913,1.5965271,-41.67938614,-42.07938766,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,57:31.8,16.367,0.161,227.4,65.55408478,-117.6781769,1.5965271,-60.87945938,-61.27946091,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,57:32.5,16.367,0.161,227.4,18.56212807,-133.4201508,1.5965271,-82.07953644,-82.47953796,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,57:33.2,16.329,0.161,227.4,-26.34796906,-132.1032867,1.5965271,-101.2796097,-101.6796112,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,57:34.9,16.424,0.163,227.4,-69.13570404,-115.6103058,1.5965271,-120.8796844,-121.279686,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,57:35.6,16.386,0.163,227.4,-97.872612,-92.55508423,1.5965271,-136.5995178,-136.5795135,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,57:36.3,16.386,0.162,227.4,-96.30783844,-94.18222046,1.5965271,-135.6393127,-135.6193085,5.141951084,64.66359711,0
1.2,60,60,60,homing,,,,homing,,57:37.8,16.291,0.162,227.4,-76.37266541,-119.269577,2.331710815,-122.6329117,-122.0809097,7.117396832,63.53697586,0
1.2,60,60,60,homing,,,,homing,,57:38.5,16.291,0.161,227.4,-1.031242847,-167.3830109,4.216651917,-90.3529892,-89.75299072,14.3704443,59.4004631,0
