cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
1.2,80,80,60,homing,,,,homing,,,,,,183.6515808,66.6730957,85.73659515,-0.047016144,19.55298424,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,,,,,195.2989197,-5.615547657,85.73659515,-21.64700699,-2.04700613,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,,,,,182.0990753,-70.8034668,85.73659515,-41.24699402,-21.64699554,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,36:38.1,16.462,0.16,227.4,148.6851196,-126.7514801,85.73659515,-60.44701767,-40.8470192,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,36:39.5,16.443,0.16,227.4,97.55072021,-169.2839508,85.73659515,-80.04708862,-60.44709396,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,36:40.2,16.443,0.161,227.4,28.38250351,-193.3071136,85.73659515,-101.647171,-82.04717255,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,36:40.9,16.424,0.161,227.4,-35.42822266,-192.140686,85.73659515,-120.4472427,-100.8472443,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,36:42.3,16.519,0.162,227.4,-96.64645386,-169.8018341,85.73659515,-139.6473083,-120.0473175,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,36:43.0,16.652,0.162,229.3,-141.0341644,-135.2130432,85.73659515,-156.2071686,-136.1871643,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,36:44.4,16.424,0.16,229.3,-138.7004547,-137.6059113,85.73659515,-155.2269592,-135.206955,-1.201354504,19.567873,-20
1.2,80,80,60,homing,,,,homing,,36:45.1,16.424,0.16,229.3,-104.4344482,-170.3086243,82.09422302,-140.3244171,-120.9409103,1.342008352,21.14547539,-18.75676346
1.2,80,80,60,homing,,,,homing,,36:46.5,16.405,0.163,229.3,3.172059298,-214.557724,67.43363953,-103.707489,-88.55299377,10.15943241,26.61474419,-14.44666862
1.2,80,80,60,homing,,,,homing,,36:47.2,16.69,0.163,229.3,112.9798431,-203.4278717,42.20458984,-69.42356873,-60.35306549,22.6579361,34.3673172,-8.337203979
1.2,80,80,60,homing,,,,homing,,36:47.9,16.861,0.163,229.3,208.5432129,-128.0616302,16.69431305,-34.73531723,-30.95313644,33.37060165,41.01216125,-3.100686073
