cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
1.2,50,50,60,homing,,,,homing,,,,,,177.795166,62.25289154,62.46580505,-0.702896118,18.89710426,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,,,,,188.3784485,0.319291621,62.46580505,-19.90288734,-0.302886724,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,,,,,178.0051727,-61.64983368,62.46580505,-39.10287857,-19.50287819,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,42:04.9,16.785,0.166,229.3,142.8101654,-122.8487015,62.46580505,-60.70289993,-41.10290146,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,42:05.6,16.785,0.165,229.3,94.46547699,-162.9810333,62.46580505,-79.90296936,-60.3029747,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,42:07.1,16.861,0.165,229.3,34.31944656,-185.2261353,62.46580505,-99.50304413,-79.90304565,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,42:07.8,16.861,0.165,229.3,-34.98576736,-185.1014404,62.46580505,-120.703125,-101.1031265,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,42:09.2,16.766,0.165,229.3,-95.05137634,-162.6400146,62.46580505,-140.3031921,-120.7032013,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,42:09.9,16.766,0.165,229.3,-136.787735,-129.5208893,62.46580505,-156.5630646,-136.5430603,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,42:11.3,16.766,0.165,229.3,-134.598053,-131.7949371,62.46580505,-155.6028595,-135.5828552,0.347535133,29.56515503,-20
1.2,50,50,60,homing,,,,homing,,42:12.0,16.766,0.165,229.3,-115.0800018,-152.3789673,61.20140076,-146.356842,-126.6169128,1.810373783,30.13673019,-19.25680733
1.2,50,50,60,homing,,,,homing,,42:12.7,16.766,0.165,229.3,-32.82645798,-199.3036957,54.84532166,-115.5788574,-98.75296783,7.953046799,32.5368576,-16.1360321
1.2,50,50,60,homing,,,,homing,,42:14.0,16.88,0.165,229.3,73.46086884,-208.0589905,40.08351135,-81.2731781,-69.95304108,18.89000511,36.81025696,-10.57953072
1.2,50,50,60,homing,,,,homing,,42:14.7,17.013,0.167,229.3,188.72258,-148.2601776,17.15000153,-42.30152893,-37.55312347,31.73179245,41.82793045,-4.055281639
1.2,50,50,60,homing,,,,homing,,42:16.0,17.013,0.167,229.3,244.3800812,-42.57909775,3.757278442,-10.75452709,-9.402545929,38.08303452,44.30955124,-0.828543305
1.2,50,50,60,homing,,,,homing,,42:16.7,16.956,0.167,229.3,254.5189362,-0.748142302,-2.116981506,-0.168416828,-0.159998775,41.61451721,44.44799805,0
1.2,50,50,60,homing,,,,homing,,42:18.1,16.671,0.167,229.3,249.9999847,0,-7.63E-06,0,0,39.71385956,44.94676971,0
1.2,50,50,60,homing,,,,homing,,42:18.8,16.671,0.164,229.3,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,50,50,60,homing,,,,homing,,42:20.2,16.519,0.164,229.3,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,50,50,60,homing,,,,homing,,42:20.9,16.519,0.162,229.3,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,50,50,60,homing,,,,homing,,42:22.3,16.519,0.162,229.3,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,50,50,60,homing,,,,homing,,42:23.0,16.671,0.165,229.3,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,50,50,60,homing,,,,homing,,42:23.7,16.671,0.165,229.3,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,50,50,60,homing,,,,homing,,42:25.1,16.633,0.164,229.3,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
1.2,50,50,60,homing,,,,homing,,42:25.7,16.633,0.164,229.3,250.5358887,2.188243866,1.491416931,4.12E-05,0.591167808,39.38858414,44.26027298,-0.591126621
1.2,50,50,60,homing,,,,homing,,42:27.1,16.462,0.164,229.3,266.2514038,66.94867706,42.28866577,4.10E-05,14.40427208,37.8851738,25.50450516,-14.40423107
1.2,50,50,60,go_to_pick_up_from_homing,nothing,,,go_to_pick_up_from_homing,,42:27.8,17.317,0.169,229.3,275.0000305,103,65,4.20E-05,20.53320694,42.43653107,13.62708092,-20.53316498
1.2,50,50,60,go_to_pick_up_from_homing,nothing,,,go_to_pick_up_from_homing,,42:29.2,17.07,0.169,229.3,288.9080505,105.9890671,79.60906982,1.53E-05,20.1356144,48.82203293,3.465807676,-20.13559914
1.2,50,50,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,42:29.9,16.937,0.166,229.3,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,42:31.3,17.146,0.166,229.3,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,42:32.0,17.146,0.164,229.3,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,42:32.7,16.747,0.164,229.3,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,go_to_pick_down,nothing,TRUE,FALSE,joint 3 +,,42:34.0,16.728,0.161,229.3,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,go_to_pick_down,nothing,TRUE,FALSE,joint 3 +,,42:34.8,16.899,0.161,229.3,290.1546021,105.6076431,56.20931244,0,20,51,11.736166,-20
1.2,50,50,60,go_to_pick_up_from_pick_down,nothing,TRUE,FALSE,joint 3 -,TRUE,42:36.2,16.842,0.165,229.3,282.817749,102.9372406,30.03384399,0,20,51,21.89999771,-20
1.2,50,50,60,go_to_pick_up_from_pick_down,nothing,TRUE,FALSE,joint 3 -,TRUE,42:36.8,21.893,0.165,229.3,291.1403503,105.9664307,62.09014893,0,20,51,8.531500816,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 1 +,TRUE,42:38.2,23.355,0.221,229.3,291.9759521,108.8750305,84.95825195,0.450000763,20.55000114,51,0,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 1 +,TRUE,42:38.9,22.823,0.221,229.3,251.2999878,184.260788,84.95825195,16.25,36.75,51,0,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 1 +,TRUE,42:40.3,22.956,0.22,229.3,160.2602692,267.2459106,84.95825195,39.04999924,59.38999939,51,0,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 +,TRUE,42:41.0,22.956,0.22,229.3,131.6765747,282.3812866,81.46931458,45,65,51,1.529999733,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 +,TRUE,42:42.3,22.861,0.22,229.3,128.2206116,274.9699707,36.49372864,45,65,51,19.74999809,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 +,TRUE,42:42.3,22.861,0.22,229.3,115.4529572,247.5896606,-14.14525604,45,65,51,42.72000122,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,FALSE,42:44.3,22.88,0.218,229.3,112.2229004,240.6627655,-21.91872406,45,65,51,46.47000122,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,FALSE,42:44.9,17.336,0.213,229.3,124.2944183,266.5502319,15.38025665,45,65,51,27.75,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,FALSE,42:45.6,17.336,0.213,229.3,131.3965149,281.7807312,70.58802795,45,65,51,5.280000687,-20
1.2,50,50,60,detecting_color,nothing,FALSE,FALSE,detecting_color,FALSE,42:47.0,17.317,0.169,229.3,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,detecting_color,nothing,FALSE,FALSE,detecting_color,FALSE,42:47.7,16.956,0.169,229.3,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,42:49.1,16.88,0.166,229.3,130.8492126,280.6070251,60.79748154,45,65,51,9.899998665,-20
1.2,50,50,60,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,42:49.8,16.88,0.166,229.3,121.5233612,260.607666,4.359146118,45,65,51,33.75,-20
1.2,50,50,60,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,42:51.2,16.861,0.165,229.3,111.2595749,238.5969086,-24.02616119,45,65,51,47.90000153,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,TRUE,42:51.9,19.31,0.165,229.3,118.7569962,254.6751862,-4.834693909,45,65,51,37.19000244,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,TRUE,42:52.8,19.31,0.165,229.3,129.9137115,278.6008301,50.01842499,45,65,51,13.25,-20
1.2,50,50,60,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,TRUE,42:54.2,23.241,0.222,229.3,131.693985,282.4186401,84.70169067,45,65,51,0.05999919,-20
1.2,50,50,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,42:54.9,23.032,0.222,229.3,76.3886795,302.106781,84.95825195,55.80999756,76.27999878,51,0,-20
1.2,50,50,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,42:56.3,22.899,0.218,229.3,-52.77180862,307.1137695,84.95825195,79.75,100.25,51,0,-20
1.2,50,50,60,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,42:56.9,22.899,0.218,229.3,-161.517868,266.4877319,84.95825195,101.2200012,121.4899979,51,0,-20
1.2,50,50,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,42:58.3,22.956,0.22,231.2,-168.3011017,262.2565002,84.95825195,102.6900024,122.4700012,51,0,-20
1.2,50,50,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,42:59.0,22.956,0.22,231.2,-68.77256012,303.9310303,84.95825195,82.75,102.25,51,0,-20
1.2,50,50,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,42:59.7,16.842,0.165,231.2,60.79298782,305.6271362,84.95825195,58.75,78.25,51,0,-20
1.2,50,50,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,43:01.1,16.937,0.165,231.2,179.8469086,254.4775238,84.95825195,34.75,54.25,51,0,-20
1.2,50,50,60,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,43:01.8,16.766,0.166,231.2,274.6271057,147.2537842,84.95825195,8.200000763,27.80000114,51,0,-20
1.2,50,50,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,43:03.1,16.88,0.166,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,43:03.8,16.975,0.167,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,43:05.2,16.652,0.167,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,43:05.9,16.652,0.166,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,43:07.3,16.804,0.166,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,43:08.0,16.671,0.165,231.2,292.1604309,106.3377075,70.58802795,0,20,51,5.950000286,-20
1.2,50,50,60,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,43:08.7,16.709,0.165,231.2,283.4361572,103.1623306,31.69681549,0,20,51,21.36099243,-20
1.2,50,50,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,43:10.1,17.279,0.206,231.2,288.6014099,105.0423203,48.89806747,0,20,51,13.79999924,-20
1.2,50,50,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,43:10.8,23.279,0.206,231.2,292.821228,106.5782089,84.4487381,0,20,51,0.140507817,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,43:12.1,22.956,0.218,229.3,274.6271057,147.2537842,84.95825195,8.200000763,28.61000061,51,0,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,43:13.3,22.69,0.218,229.3,180.2907867,254.163269,84.95825195,34.65000153,55.10000229,51,0,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 +,TRUE,43:14.0,23.032,0.218,229.3,131.6940765,282.4188232,84.95825195,45,65,51,0.009999998,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 +,TRUE,43:14.7,22.861,0.218,229.3,130.2795563,279.3854065,53.76813507,45,65,51,12.74999809,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 +,TRUE,43:16.1,22.709,0.218,231.2,117.869751,252.7724915,-7.492027283,45,65,51,39.38999939,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,43:16.8,22.709,0.217,231.2,111.146904,238.3552856,-24.26689148,45,65,51,47.97000122,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,43:18.2,19.386,0.217,229.3,119.988121,257.3153381,-0.926452637,45,65,51,35.25,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,43:18.9,19.386,0.167,229.3,130.924118,280.7676697,61.8863678,45,65,51,8.61000061,-20
1.2,50,50,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,43:20.3,17.089,0.167,231.2,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,43:20.9,17.089,0.166,231.2,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,43:22.3,16.88,0.166,229.3,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,43:23.0,16.823,0.166,229.3,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,43:23.8,16.785,0.166,231.2,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,43:25.1,16.785,0.166,231.2,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,43:25.8,16.785,0.166,231.2,131.2270355,281.4172668,66.96707153,45,65,51,7.409998894,-20
1.2,50,50,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,43:27.2,16.766,0.165,231.2,123.2348709,264.2780151,10.9034729,45,65,51,30.74999809,-20
1.2,50,50,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,43:27.9,16.956,0.165,231.2,111.7634811,239.6775513,-22.93490601,45,65,51,47.34000015,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,43:29.3,16.842,0.221,231.2,115.210968,247.0707092,-14.76892853,45,65,51,42.38999939,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,43:30.0,23.772,0.221,231.2,128.8996887,276.4262695,41.366642,45,65,51,16.75,-20
1.2,50,50,60,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,43:30.7,23.222,0.221,231.2,131.688324,282.4064941,82.9571228,45,65,51,0.659999609,-20
1.2,50,50,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,43:32.1,22.766,0.222,229.3,103.4549789,293.9401245,84.95825195,50.61000061,70.94999695,51,0,-20
1.2,50,50,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,43:32.8,22.766,0.222,229.3,-30.08354187,310.1591797,84.95825195,75.54000092,95.97000122,51,0,-20
1.2,50,50,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,43:34.2,22.956,0.218,231.2,-80.49421692,301.0389099,84.95825195,84.97000122,104.9400024,51,0,-20
1.2,50,50,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,43:34.8,19.044,0.218,231.2,-12.23395538,311.3744507,84.95825195,72.25,91.75,51,0,-20
1.2,50,50,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,43:36.2,16.709,0.166,231.2,132.9250946,281.8415222,84.95825195,44.75,64.25,51,0,-20
1.2,50,50,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,43:36.9,16.709,0.166,231.2,236.0684052,203.4095612,84.95825195,20.75,40.25,51,0,-20
1.2,50,50,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,43:38.3,16.861,0.165,231.2,289.511261,115.2690735,84.95825195,1.710000992,21.53000069,51,0,-20
1.2,50,50,60,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,43:39.0,16.747,0.165,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,43:39.7,17.051,0.165,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,43:41.1,16.709,0.161,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,43:41.8,16.709,0.161,231.2,292.822052,106.5785141,84.95825195,0,20,51,0,-20
1.2,50,50,60,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,43:43.1,16.633,0.163,231.2,292.8156738,106.5761948,83.54717255,0,20,51,0.660000026,-20
1.2,50,50,60,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,43:43.8,16.804,0.163,231.2,287.6246948,104.6868286,45.01453781,0,20,51,16.11507988,-20
1.2,50,50,60,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,43:45.2,16.5,0.163,231.2,283.8192139,103.3017426,32.7575264,0,20,51,20.63999939,-20
1.2,50,50,60,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,43:45.9,20.886,0.163,231.2,292.3785706,106.4170914,73.18797302,0,20,51,4.294503212,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,43:47.3,22.823,0.218,231.2,288.7199707,117.23703,84.95825195,2.100002289,22.31000137,51,0,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,43:48.0,22.595,0.218,231.2,232.4824677,207.4985199,84.95825195,21.75,42.25,51,0,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,43:49.4,22.652,0.216,229.3,145.1404572,275.7498474,84.95825195,42.24000168,62.47000122,51,0,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 3 +,TRUE,43:50.0,22.424,0.216,229.3,131.5589142,282.1289978,75.26718903,45,65,51,4.059999466,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 3 +,TRUE,43:50.7,22.424,0.214,229.3,125.7583694,269.6896667,22.2526474,45,65,51,25.74999809,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 3 +,TRUE,43:51.7,22.196,0.214,231.2,113.1362839,242.6215363,-19.83560944,45,65,51,45.69000244,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,43:53.1,22.31,0.214,231.2,114.0920486,244.6711731,-17.5617981,45,65,51,43.94000244,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,43:53.8,22.31,0.214,231.2,126.860817,272.053894,28.11174011,45,65,51,22.25,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,43:55.2,17.051,0.168,231.2,131.6765747,282.3812866,81.46931458,45,65,51,1.200000048,-20
1.2,50,50,60,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,43:55.8,17.051,0.168,229.3,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,43:57.2,16.671,0.164,229.3,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
1.2,50,50,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,43:57.9,16.728,0.164,231.2,130.7689819,280.4349976,59.68467712,45,65,51,10.34999847,-20
1.2,50,50,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,43:59.3,16.728,0.163,231.2,121.224144,259.9660034,3.289428711,45,65,51,34.25,-20
1.2,50,50,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,44:00.0,16.69,0.163,229.3,111.1388397,238.3379974,-24.28404236,45,65,51,48,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,44:01.4,19.918,0.221,229.3,118.7569962,254.6751862,-4.834693909,45,65,51,37.19000244,-20
1.2,50,50,60,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,44:02.0,23.089,0.221,229.3,129.9137115,278.6008301,50.01842499,45,65,51,13.25,-20
1.2,50,50,60,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,44:02.7,22.937,0.221,229.3,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
