cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
32,100,100,30,homing,,,,homing,,,,,,173.3205566,61.86724472,57.93791962,-0.355838776,19.24416161,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,,,,,184.0259094,1.426642537,57.93791962,-19.55582809,0.044170976,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,,,,,174.2589111,-59.17267609,57.93791962,-38.75582123,-19.15582085,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,,,,,141.0673981,-118.1844254,57.93791962,-59.95583725,-40.35583878,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,20:51.3,16.177,0.157,236.8,94.35359192,-158.003067,57.93791962,-79.15591431,-59.55591202,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,20:52.0,16.177,0.157,235,37.14315414,-180.2441559,57.93791962,-98.35597992,-78.75598145,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,20:53.4,16.215,0.156,235,-31.81772995,-181.2600403,57.93791962,-119.9560623,-100.3560638,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,20:54.1,16.101,0.156,235,-89.65853119,-160.7137604,57.93791962,-139.1561279,-119.5561371,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,20:55.5,16.158,0.157,235,-133.880249,-126.2681503,57.93791962,-156.6760254,-136.6560211,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,20:56.1,16.291,0.157,235,-131.4759827,-128.7696838,57.93791962,-155.5957947,-135.5757904,-0.361531734,31.61531448,-20
32,100,100,30,homing,,,,homing,,20:57.5,16.177,0.157,236.8,-116.4403381,-145.2534332,57.11753082,-148.1587219,-128.3209076,0.826852202,32.01064301,-19.4069252
32,100,100,30,homing,,,,homing,,20:58.2,16.177,0.157,236.8,-38.16753006,-193.594101,51.97849274,-117.6420898,-100.5529633,6.847149849,34.01335526,-16.40243912
32,100,100,30,homing,,,,homing,,20:59.6,16.576,0.157,235,67.98719025,-206.2143555,38.90322113,-82.75120544,-71.15303802,17.95356178,37.708004,-10.85968113
32,100,100,30,homing,,,,homing,,21:00.3,16.595,0.158,235,184.3601227,-151.1826324,17.2234726,-43.69094467,-38.75312042,31.21269035,42.11877823,-4.242587566
32,100,100,30,homing,,,,homing,,21:01.0,16.595,0.158,235,243.1692352,-46.74656296,4.000656128,-11.84057617,-10.37666225,37.88169861,44.33728409,-0.914360762
32,100,100,30,homing,,,,homing,,21:02.4,16.424,0.158,235,254.2658539,-0.906497777,-1.17350769,-0.204267591,-0.196811646,41.2976532,44.23835373,0
32,100,100,30,homing,,,,homing,,21:03.1,16.424,0.158,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:04.4,16.253,0.156,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:05.1,16.196,0.156,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:06.5,16.196,0.156,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:07.2,16.063,0.156,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:08.6,16.177,0.156,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:09.3,16.177,0.156,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:10.0,16.063,0.156,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:11.4,16.31,0.157,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:12.1,16.31,0.157,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:13.4,16.12,0.157,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:14.1,16.006,0.156,235,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,100,30,homing,,,,homing,,21:15.5,16.139,0.156,235,251.0473633,4.376187801,2.871078491,4.12E-05,1.179275751,39.10563278,43.60620117,-1.179234624
32,100,100,30,homing,,,,homing,,21:16.2,16.443,0.157,235,271.9902954,90.60756683,57.1932869,4.20E-05,18.64139557,40.47680283,17.70725632,-18.64135361
32,100,100,30,go_to_pick_up_from_homing,nothing,,,go_to_pick_up_from_homing,,21:16.9,16.443,0.157,235,290.6334229,106.2708893,81.85865784,3.81E-06,20.06955719,49.88284683,1.777727485,-20.06955528
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:18.3,16.804,0.161,235,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:19.0,17.298,0.161,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:20.4,17.601,0.167,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:21.1,17.715,0.167,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:22.5,17.506,0.167,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:23.2,17.582,0.167,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:24.6,17.544,0.168,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:25.3,17.544,0.168,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,21:26.0,17.544,0.168,235,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,100,30,go_to_pick_down,nothing,TRUE,FALSE,joint 3 +,TRUE,21:27.4,17.62,0.168,235,282.7709961,102.9202271,29.91052246,0,20,51,22,-20
32,100,100,30,go_to_color_detect_up_from_pick_up,nothing,TRUE,FALSE,joint 1 +,TRUE,21:28.1,16.253,0.168,235,292.8217468,106.5784073,84.649086,0,20,51,0.044337414,-20
32,100,100,30,go_to_color_detect_up_from_pick_up,nothing,TRUE,FALSE,joint 1 +,TRUE,21:29.4,23.583,0.212,235,183.7216797,251.6944122,84.95825195,33.87281799,54.79610062,51,0,-20
32,100,100,30,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,TRUE,21:30.1,22.69,0.212,235,129.5434113,277.8067322,46.61455154,45,65,51,16.23999786,-20
32,100,100,30,go_to_color_detect_up_from_color_detect_down,nothing,TRUE,FALSE,joint 3 -,FALSE,21:31.0,22.291,0.212,235,111.3318787,238.7519684,-23.87106323,45,65,51,47.59999847,-20
32,100,100,30,go_to_color_detect_up_from_color_detect_down,nothing,TRUE,FALSE,joint 3 -,FALSE,21:32.5,16.88,0.206,235,131.3155365,281.6070557,68.75533295,45,65,51,5.636942863,-20
32,100,100,30,detecting_color,nothing,FALSE,FALSE,detecting_color,FALSE,21:33.2,16.88,0.161,235,131.6940765,282.4188232,84.95825195,45,65,51,-4.66E-10,-20
32,100,100,30,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,21:34.6,16.234,0.161,235,131.6744537,282.37677,81.26412964,45,65,51,1.799999595,-20
32,100,100,30,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,21:35.3,16.196,0.161,235,111.8780518,239.923233,-22.6834259,45,65,51,47.32715607,-20
32,100,100,30,go_to_color_detect_up_from_color_detect_down,nothing,TRUE,FALSE,joint 3 -,TRUE,21:35.9,16.196,0.157,235,127.8706589,274.2195129,34.18457794,45,65,51,18.95487976,-20
32,100,100,30,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,21:37.3,23.583,0.157,235,113.4983368,290.210022,84.95825195,48.64000702,69.20000458,51,-4.66E-10,-20
32,100,100,30,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,21:38.0,22.5,0.21,235,-169.7779083,261.3028564,84.95825195,103.0132294,123.3916168,51,-4.66E-10,-20
32,100,100,30,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,21:39.4,22.709,0.21,235,-60.52626419,305.6800842,84.95825195,81.19999695,99.79999542,51,-4.66E-10,-20
32,100,100,30,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,21:40.1,16.367,0.165,235,275.1394653,146.29422,84.95825195,7.999992371,27.21999168,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:41.5,16.215,0.165,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:42.1,16.215,0.169,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:43.5,17.715,0.169,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:44.2,17.715,0.167,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:44.9,17.449,0.167,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:46.3,17.62,0.166,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:47.0,17.563,0.166,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:48.4,17.563,0.165,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,21:49.1,17.563,0.165,235,292.822052,106.5785141,84.95825195,0,20,51,-4.66E-10,-20
32,100,100,30,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,21:50.5,16.918,0.165,236.8,284.6309814,103.5972061,35.0909729,0,20,51,20.2263279,-20
32,100,100,30,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,21:51.2,16.918,0.157,236.8,292.5497437,106.4794006,75.73231506,0,20,51,3.082166433,-20
32,100,100,30,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,21:52.6,22.975,0.157,235,234.749939,204.9297638,84.95825195,21.11999893,42.43999863,51,0,-20
32,100,100,30,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,21:53.3,22.994,0.21,235,131.4761963,281.9515991,72.65760803,45,65,51,5.439999104,-20
32,100,100,30,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,21:54.0,22.994,0.21,235,111.6781311,239.4945068,-23.12142944,45,65,51,47.53843689,-20
32,100,100,30,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,21:55.3,22.121,0.207,235,130.4863892,279.828949,56.11413574,45,65,51,10.3846302,-20
32,100,100,30,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,21:56.0,22.121,0.207,235,131.6940765,282.4188232,84.95825195,45,65,51,-4.66E-10,-20
32,100,100,30,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,21:57.4,17.146,0.156,235,131.6940765,282.4188232,84.95825195,45,65,51,-4.66E-10,-20
32,100,100,30,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,21:58.1,16.234,0.156,236.8,115.472641,247.6318665,-14.0941925,45,65,51,43.01434326,-20
32,100,100,30,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,21:59.5,16.253,0.162,236.8,121.7422409,261.0770569,5.154693604,45,65,51,31.76000214,-20
32,100,100,30,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,22:00.2,23.659,0.162,235,126.1485901,284.9390564,84.95825195,46.12000275,66.44000244,51,-4.66E-10,-20
32,100,100,30,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,22:01.6,23.127,0.212,235,-74.30796814,302.6252747,84.95825195,83.79573059,104.085556,51,-4.66E-10,-20
32,100,100,30,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,22:02.2,23.127,0.212,235,70.73384857,303.4805603,84.95825195,56.87998962,75.35999298,51,-4.66E-10,-20
