cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
32,100,90,60,homing,,,,homing,,,,,,188.7973022,67.58844757,55.30834961,-0.3028965,19.29710388,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,,,,,200.5305481,0.339888781,55.30834961,-19.90288734,-0.302886724,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,,,,,189.4880981,-65.62680054,55.30834961,-39.10287857,-19.50287819,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,54:01.2,16.443,0.152,236.8,152.0227051,-130.7735443,55.30834961,-60.70289993,-41.10290146,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,54:01.9,16.443,0.152,236.8,100.5593414,-173.4947662,55.30834961,-79.90296936,-60.3029747,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,54:03.3,16.348,0.156,236.8,37.90900803,-196.9150238,55.30834961,-99.1030426,-79.50304413,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,54:04.0,16.386,0.156,236.8,-37.24266052,-197.0421295,55.30834961,-120.703125,-101.1031265,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,54:05.4,16.272,0.156,236.8,-99.97189331,-173.8339233,55.30834961,-139.9031982,-120.3031998,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,54:06.1,16.329,0.156,236.8,-145.6599121,-137.8252716,55.30834961,-156.5830688,-136.5630646,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,54:07.5,16.31,0.155,236.8,-143.035675,-140.5468445,55.30834961,-155.5028381,-135.4828339,7.083612919,32.35139465,-20
32,100,90,60,homing,,,,homing,,54:08.2,16.31,0.155,236.8,-125.423996,-158.6952362,54.20027161,-147.727829,-127.9129105,8.109863281,32.74753189,-19.37098122
32,100,90,60,homing,,,,homing,,54:08.9,16.329,0.156,236.8,-40.75384521,-206.7124786,48.24539185,-117.6420898,-100.5529633,12.95307636,34.6170311,-16.40243912
32,100,90,60,homing,,,,homing,,54:10.3,16.595,0.156,236.8,82.396698,-211.9161072,32.90850067,-79.04819489,-68.15304565,23.15176392,38.55375671,-10.15137482
32,100,90,60,homing,,,,homing,,54:11.0,16.785,0.159,236.8,184.8750763,-154.8710022,15.22769165,-44.38723755,-39.3531189,32.63663864,42.21495056,-4.337826252
32,100,90,60,homing,,,,homing,,54:12.3,16.747,0.159,236.8,243.2407227,-49.0405426,3.579177856,-12.40318584,-10.88172054,38.14946747,44.3429184,-0.958855271
32,100,90,60,homing,,,,homing,,54:13.0,16.747,0.159,236.8,250.0453949,-0.033015653,0.001907349,-0.007565256,-0.00094978,39.71549988,44.94527435,0
32,100,90,60,homing,,,,homing,,54:14.4,16.538,0.158,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:15.1,16.329,0.158,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:16.5,16.31,0.155,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:17.2,16.5,0.155,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:17.9,16.5,0.156,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:19.3,16.443,0.156,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:20.0,16.405,0.156,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:21.4,16.462,0.156,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:22.0,16.424,0.156,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:23.4,16.443,0.156,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:24.1,16.443,0.156,236.8,249.9999847,0.00017966,-7.63E-06,4.12E-05,4.12E-05,39.71385956,44.94676971,0
32,100,90,60,homing,,,,homing,,54:25.5,16.405,0.155,236.8,254.4548492,17.89868736,11.30560303,4.10E-05,4.351555347,37.94517899,39.85995102,-4.351514339
32,100,90,60,homing,,,,homing,,54:25.5,16.405,0.155,236.8,274.1890869,99.64098358,62.88062668,4.20E-05,20.07261658,41.90401077,14.6647501,-20.07257462
32,100,90,60,go_to_pick_up_from_homing,nothing,,,go_to_pick_up_from_homing,,54:26.8,16.481,0.155,236.8,292.1529236,106.4913788,83.97672272,5.72E-06,20.01945305,50.68764877,0.49704811,-20.01944733
32,100,90,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,54:27.9,17.07,0.162,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,90,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,54:28.8,16.804,0.162,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,90,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,54:30.5,16.291,0.158,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,90,60,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,54:31.4,16.576,0.155,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,90,60,go_to_pick_down,nothing,TRUE,FALSE,joint 3 +,,54:32.1,16.405,0.155,236.8,292.0255127,106.2885971,69.19458008,0,20,51,6.803999424,-20
32,100,90,60,go_to_pick_up_from_pick_down,nothing,TRUE,FALSE,joint 3 -,TRUE,54:33.5,16.329,0.155,236.8,287.1612549,104.518158,43.30739212,0,20,51,15.84399891,-20
32,100,90,60,go_to_color_detect_up_from_pick_up,nothing,TRUE,FALSE,joint 1 +,TRUE,54:34.2,23.791,0.155,236.8,289.3661804,115.6327972,84.95825195,1.782001495,22.13840103,51,0,-20
32,100,90,60,go_to_color_detect_up_from_pick_up,nothing,TRUE,FALSE,joint 1 +,TRUE,54:34.9,22.481,0.155,236.8,151.8721924,272.1002808,84.95825195,40.83201599,61.33536911,51,0,-20
32,100,90,60,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,TRUE,54:36.3,22.576,0.205,236.8,127.7931824,274.0533447,33.68930054,45,65,51,21.57839966,-20
32,100,90,60,go_to_color_detect_up_from_color_detect_down,nothing,TRUE,FALSE,joint 3 -,FALSE,54:37.0,22.291,0.205,236.8,111.2952499,238.6734161,-23.94969177,45,65,51,47.6760025,-20
32,100,90,60,go_to_color_detect_up_from_color_detect_down,nothing,TRUE,FALSE,joint 3 -,FALSE,54:38.4,22.386,0.202,236.8,130.4762726,279.807251,55.99478149,45,65,51,10.52160645,-20
32,100,90,60,detecting_color,nothing,FALSE,FALSE,detecting_color,FALSE,54:39.1,17.26,0.202,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,90,60,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,54:40.5,16.443,0.158,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0.032400001,-20
32,100,90,60,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,54:41.2,16.443,0.158,236.8,117.2922897,251.5341187,-9.156105042,45,65,51,40.52140045,-20
32,100,90,60,go_to_color_detect_up_from_color_detect_down,nothing,TRUE,FALSE,joint 3 -,TRUE,54:41.9,16.139,0.156,236.8,118.3367691,253.7740021,-6.10900116,45,65,51,37.47000122,-20
