dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,38:14.3,23.469,0.211,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,38:15.7,22.956,0.211,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,38:16.4,23.488,0.211,235
go_to_color_detect_down,green,TRUE,FALSE,go_to_color_detect_down,TRUE,38:17.1,23.146,0.211,236.8
go_to_color_detect_down,green,TRUE,FALSE,go_to_color_detect_down,TRUE,38:18.7,22.652,0.208,236.8
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,FALSE,38:19.3,22.652,0.208,236.8
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,FALSE,38:20.7,17.962,0.204,235
detecting_color,green,FALSE,FALSE,detecting_color,FALSE,38:21.4,17.962,0.204,235
detecting_color,green,FALSE,FALSE,detecting_color,FALSE,38:22.8,16.424,0.157,235
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,FALSE,38:23.8,16.424,0.157,236.8
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,FALSE,38:24.5,16.348,0.155,236.8
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,38:25.2,16.405,0.155,236.8
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,38:26.6,23.26,0.209,236.8
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,TRUE,38:27.3,23.64,0.209,236.8
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,TRUE,38:28.7,22.804,0.207,236.8
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,TRUE,38:29.4,23.298,0.207,235
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,TRUE,38:30.8,23.241,0.209,235
go_to_blue_down,blue,TRUE,FALSE,go_to_blue_down,TRUE,38:31.6,23.222,0.209,235
go_to_blue_down,blue,TRUE,FALSE,go_to_blue_down,TRUE,38:32.3,23.222,0.209,235
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,FALSE,38:33.7,22.462,0.203,235
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,FALSE,38:34.3,16.956,0.203,235
go_to_blue_up,blue,FALSE,TRUE,go_to_blue_up,FALSE,38:35.8,16.88,0.162,236.8
go_to_blue_up,blue,FALSE,TRUE,go_to_blue_up,FALSE,38:36.5,16.88,0.162,236.8
go_to_blue_up,blue,FALSE,TRUE,go_to_blue_up,FALSE,38:37.2,16.025,0.153,236.8
go_to_blue_up,blue,FALSE,TRUE,go_to_blue_up,FALSE,38:38.6,15.854,0.153,236.8
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,38:39.3,16.025,0.154,236.8
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,38:40.7,16.709,0.154,236.8
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,38:41.4,16.709,0.154,236.8
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,38:42.8,16.899,0.16,236.8
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,38:43.8,16.899,0.16,236.8
go_to_pick_down,blue,TRUE,FALSE,go_to_pick_down,FALSE,38:44.5,17.051,0.159,236.8
go_to_pick_down,blue,TRUE,FALSE,go_to_pick_down,FALSE,38:45.2,16.69,0.159,235
